reviewId,userName,review,score,clean_text,word_count,char_count
ffcd9f16-7514-4722-9bda-26a4447d993a,Abhishek Verma,very bad site is not working properly,1,bad site working properly,4,25
93996639-cc80-43b2-88f1-b3072813c158,suresh kumar,very good,5,good,1,4
e251c8b0-edad-4e46-ba76-909adb9f0e66,Prashant Seelan,disgusting app,1,disgusting app,2,14
4d3a4b72-29cf-48de-8305-f5b410ebffb0,Lakshmi Devi,good,5,good,1,4
0c4fca78-7216-437f-9fe8-98c86f89c7b0,Nirmal Ram,"The worst app that I have ever used, asks me to reset my password with otp but if I switch app to check the otp sent to mail it asks me the re-enter the new password.",1,worst app ever used asks reset password otp switch app check otp sent mail asks reenter new password,18,100
3197e65b-14ea-440f-a656-0448831515a6,Uday Vinayak Vlogs,very nice Greatful Work Very Easy hai,5,nice greatful work easy hai,5,27
771e23d8-dd77-4da6-8952-939c893c6cbe,Rajat Mishra,showing error when authentication with adhaar not getting OTP,1,showing error authentication adhaar getting otp,6,47
b911c777-c3b1-4142-bee1-c0a89babd149,Rajekumar Khilari,"worst app I have seen ,it is asking to change password to resume service ,but when I am taking even the suggested password,it is not accepting and asking again and again to change password 🙏🙏🙏🙏🙏🙏🙏. Go hell with the app faced so many earlier also",1,worst app seen asking change password resume service taking even suggested passwordit accepting asking change password go hell app faced many earlier also,23,154
e607f1de-02ea-46c3-8c45-27fa82c97b86,REFFAI T,TATKAL PAYMENT OPTION SLOW NOT SUCESSFUL TICKET BOOKING,2,tatkal payment option slow sucessful ticket booking,7,51
aa0b25fa-50fa-45dc-836d-3a6dc41bc3ea,Anand D,it is very useful and excellent app,4,useful excellent app,3,20
2b3f0ff2-6cbb-4848-a8ed-25d1560a04b2,Random,Worst app,1,worst app,2,9
115122a9-b8d6-49f8-a25d-9e47c5a86c6b,Sharadha Voorukonda,very useful to train 🚂 reservation,5,useful train reservation,3,24
bbfda706-0a61-4548-8665-e45129e5535e,Himani Fegde,"I have been trying to update my Aadhaar for the authorized account for about a month, but each time it shows “Unable to process your request.”",1,trying update aadhaar authorized account month time show unable process request,11,79
f03e62b1-4460-4a1a-a4d9-280b58b36d21,Sunil Kumar,exilant,5,exilant,1,7
ed657e1f-d9e1-4cda-952f-098f9a50445d,Prem Kumar,good,4,good,1,4
6c52729d-1cfd-4c22-af43-bd1b7be15187,Sachin gije,Good,5,good,1,4
e40d80b7-ca5d-48dd-b0a0-946116f4315a,abdul salam,🙏❤️🙏Amazing App Thanks Indian Railways🙏❤️🙏,5,amazing app thanks indian railway,5,33
053e6b41-6535-457f-851c-aed547f26527,Ajay Kumar,nicee . but time 2.3 gante me side nahi khulta,5,nicee time gante side nahi khulta,6,33
e7ba668f-ea39-48c5-9703-d07d7ab59a03,Dr Sapna,"worst app ever, railway never took a step to improve the app after creation, just like all other things.",1,worst app ever railway never took step improve app creation like thing,12,70
0e4df3e7-cab3-4c69-b1df-7678e8b8e5e5,Infant Vijayan,"I am a frequent traveler and I use this app for a very long time. Recently this app never opens in mobile for which i use the latest model and the app is up to date, every time I have to open the web portal to book tickets. This app has problems and the bugs to be frozen.",1,frequent traveler use app long time recently app never open mobile use latest model app date every time open web portal book ticket app problem bug frozen,27,154
e7cf3609-cc97-462d-b526-0b00ba4e51bb,Aman,network problem,2,network problem,2,15
5bde13b4-75fb-41d1-a49b-5b3a2bd96035,Sunny kumar Sharma,bahut hi aacha app hai tatkal book karne ke liye bahut aacha hai or bahut jaldi nikl rha hai mobile se bhi,5,bahut hi aacha app hai tatkal book karne ke liye bahut aacha hai bahut jaldi nikl rha hai mobile se bhi,21,103
3c1b2b6c-2f78-4392-a3d9-f827f9ce8af7,subbarao payyavula,"very good and it is user friendly, excellent. I have not gotten the benefit of a senior citizen, whenever I opted for that it displays as this train does not have that reservation.",5,good user friendly excellent gotten benefit senior citizen whenever opted display train reservation,13,99
080148e7-36f1-477d-a262-7d14548b645d,Purandar Naik,awesome apps,5,awesome apps,2,12
d7000351-8005-4023-88c3-646bfce8f85b,Aman Yadav,"Dear IRCTC.. whenever I go for authentication of my aadhar... i fill the details and click on send otp ... i get a pop up .. ""UNABLE TO PROCESS YOUR REQUEST"" . pls resolve it .",4,dear irctc whenever go authentication aadhar fill detail click send otp get pop unable process request pls resolve,18,114
a1e1f78a-b564-45a8-8da0-7b97981991c0,Ajay Tiwari,very nice,5,nice,1,4
338dc1f6-ce74-4920-8bb1-626bed4c21c7,PIYUSH NAMDEV,It doesn't work right the first time I try it,3,doesnt work right first time try,6,32
e15e17d9-ef21-4ff2-9483-aea3ed5d644f,Imran Alam,"this IRCTC app is full of bugs and ads, the useful thing like the place I have to click is very small even finger does not fit in it but the ads are larger, when I try to book tatkal ticket it takes a lot time to login",1,irctc app full bug ad useful thing like place click small even finger fit ad larger try book tatkal ticket take lot time login,24,126
defda140-e38b-4edd-8109-f5ae976ee3b7,Suman Das,pathetic app.,1,pathetic app,2,12
603d561e-0655-470d-8b90-9c544cc5108f,Garima Uikey,lovely,5,lovely,1,6
b2cda19b-75d7-46b4-8041-98c9fac978ba,GOWTHAMMAYAKRISHNAN GOWTHAMMAYAKRISHNAN,good,2,good,1,4
a9228303-7b13-40a2-b113-ffaf34071a07,Srinivasarao Ravipati,"easy to use, clear information,",4,easy use clear information,4,26
e30d5d86-9395-4d12-91f1-85a3796f8193,Sachin Kumar Singh,worst possible app. nothing good about it,1,worst possible app nothing good,5,31
26b9ba62-1a8f-495e-b17e-5cc74898713e,Ajeet Pratap,This Plateform provides a simple and safer interface to our users.,4,plateform provides simple safer interface user,6,46
17ddbd36-caac-4023-8ad4-ae02fc3c796e,Divyajyoti Mitra,horrible experience,1,horrible experience,2,19
4a9b73fa-1350-4d80-b458-e86c05702e03,Venkatachalam Ramalingam,"worst experience, unable to login. lot of errors.",1,worst experience unable login lot error,6,39
c856eca3-b931-4d54-89a1-7386dcbbee8b,Nagarajan S,"very good service, easily accessible",5,good service easily accessible,4,30
1249a7b9-d707-440b-a72e-320d8e558ccd,Harish Rayka,Why are the tickets not being issued? Earlier we were booking tickets through this app. What happened now? Is it a fraud app?,5,ticket issued earlier booking ticket app happened fraud app,9,59
7bcdca50-a987-4e92-806a-2869ff1f2b2c,Karsan Patel,very good service,5,good service,2,12
79d03bc0-e20c-4577-bedf-32a6d0b74fde,Karan Shaw,I was making a tatkal ticket today and my payment was deducted from my account at 11:02 am but still my tatkal ticket is not showing in my booking and it is showing that the payment will be settled. what that it means,1,making tatkal ticket today payment deducted account still tatkal ticket showing booking showing payment settled mean,16,116
00e1ca6a-f685-4f0a-b58a-938815cc64f4,Rashid 302 Rashid 302,really best train app you can liked,5,really best train app liked,5,27
e84ac44e-71ab-40dc-b670-cf64a02947c2,Govinda Rajbhar,very bad,1,bad,1,3
41e60c7e-94a3-40de-9563-ddbfc0afbe50,Sachin Kumar Dixit,Very Bad Experience in Tatkal Ticket Booking.,1,bad experience tatkal ticket booking,5,36
9af3a3f7-7a11-417e-97b9-e1076e4ad8b3,Abhishek Patil,trying to book tickets in tatkal but every time money debited from my gpay account but ticket didn't booked from IRCTC app ..... this problem is facing from 28 october,1,trying book ticket tatkal every time money debited gpay account ticket didnt booked irctc app problem facing october,18,116
1f845d3f-6fdc-4c6a-9f82-534988edca59,ranjan kumar sahu,What kind app you have developed. During every Tatkal booking your app is showing so many errors. What's the use of this Digital platform. If I am not able book my own ticket through aadhar verified account then this app is no more useful.,2,kind app developed every tatkal booking app showing many error whats use digital platform able book ticket aadhar verified account app useful,22,141
6386cc5c-de85-4dc5-86f7-fd4bf4be9e8c,Ram Kishor,irctc very useful,5,irctc useful,2,12
0560cd58-82d7-454c-a0e6-c64821f4ecec,vivek mahobiya,some think is wrong login,3,think wrong login,3,17
7e6bdef6-d94d-4d76-91b2-4c5323a8350f,Tani Kumari,good,5,good,1,4
5ab34165-f789-4c16-8bd7-bf1429850652,Naresh Dewasi,easy to use we very good,5,easy use good,3,13
9c1311ba-5a3d-48f6-b331-b4530c264025,Mridul Das,"IRCTC is pathetic, it's overall a back dated application.",1,irctc pathetic overall back dated application,6,45
28377cda-2c77-476f-8871-ccf92ad8b4f5,Deepak Vishwa,tatkal ticket not booking cunfurm,3,tatkal ticket booking cunfurm,4,29
214d3db3-fbcb-420c-8ec3-ebd534ba6b59,Ausaf Ulhaq,Ch. Sambhaji Nager CPSN is missing & (Aurangabad AWB) is not working. pls. add new code or make it working ASAP while selecting From station.,2,ch sambhaji nager cpsn missing aurangabad awb working pls add new code make working asap selecting station,17,106
0d5fa371-8af0-430c-856c-f71244ae593d,ANKIT DAS NN,"The app always logs you out, also the payments are too problematic",1,app always log also payment problematic,6,39
b4fc2d2a-3c00-431f-8ca8-8903c040ffbe,BABUL,"complete poor experience, I have been doing this for the last 4 years, but since last few months whenever I book a ticket, an error is shown or I get logged out.",1,complete poor experience last year since last month whenever book ticket error shown get logged,15,95
6205f64d-c8b4-49c5-80e5-7da7e13bb415,Abhay Mishra,GOOD,5,good,1,4
f99c4964-4f4e-484a-9f36-7b18f53d361d,Shatrunjay Singh,Nice,5,nice,1,4
dd011ffa-4e1b-4b6a-9556-33904fe3b893,Kainat Shaikh,"Now my ticket problem is over, Irctc is a very good app,",5,ticket problem irctc good app,5,29
c7a43395-0b52-4149-a5d6-c3922999395d,SHRIRAM MANDAL,good,5,good,1,4
f9a4062b-ca68-4c0b-bcdd-25ae3d53ee23,Vijay,Excellent,5,excellent,1,9
e3ecb78a-d274-4343-a457-3e66e1895940,Manoj kumar,worst experience,1,worst experience,2,16
7211ffb1-7d1e-4014-a628-eddb39c0a680,Hussaini tv786,good,5,good,1,4
ae1674f4-8e20-4129-839b-837b09e696e7,Mobarok alam,good 👍👍,5,good,1,4
647c9886-ca7a-44b9-a0f6-1a16ee9544ab,A. prakash,"Easy, fast, simple",5,easy fast simple,3,16
684be73c-9121-4c9e-866e-825a7f57f9e6,Usha Manjare,always crash app in time of tatkal booking do something better to handle traffic on application,1,always crash app time tatkal booking something better handle traffic application,11,80
edf4bc5a-7b56-4b4f-9c11-5b83df9f07cc,Nikita Shrivastava,not very convenient,3,convenient,1,10
b3bf14c8-c691-43d2-9896-803fd587e640,Sandeep gupta,nice,5,nice,1,4
2b1ef83c-376e-4adb-bcc9-ac5c2ef6b246,prashanth Katla,👍,5,,0,0
84bb908e-429d-4d97-853f-bc920e0f80b9,Pawan Sain,at the time of ticket booking server very bad,1,time ticket booking server bad,5,30
611eabd3-2865-4c1f-9cc2-7f096e22603a,Sandeep Kumar,nice,5,nice,1,4
853da682-2cdf-43c0-9934-6e63f5e9c58c,Anurag Rathaur,super,5,super,1,5
2f39c3b1-0a60-43ec-9baf-259bd396ab2f,Sabarinathan Annamalai,"Good for normal time booking, but tatkal booking time it's came out or loading. I already link my aadhar but now it shows not linked, unable to get otp, Not respond few seconds and shows u try tomorrow? How many tomorrow I try. That not shows warnings too.. pls consider with high priority. and fix or teach the process. Try the process make easy for others",3,good normal time booking tatkal booking time came loading already link aadhar show linked unable get otp respond second show u try tomorrow many tomorrow try show warning pls consider high priority fix teach process try process make easy others,40,244
d46f75e9-8bb4-4b54-9933-ee908660acdc,Irshadahmed Ansarijulaya,nice,4,nice,1,4
92024b66-217f-4cd3-8029-bf7a509bf93b,Ankit Bishwas,1 star isiliye de rhe hai kyunki. 0 star dene ka option nahi hai,1,star isiliye de rhe hai kyunki star dene ka option nahi hai,12,59
05ee588a-a652-449d-a443-1ba9255d5a76,Pradeep Singh,excellent,5,excellent,1,9
779516a1-b7b5-43e0-98c4-a88c3900a61f,Rabi singh,payment options are more complicated,1,payment option complicated,3,26
53f0f08e-93a9-45ea-a3bf-0195e07043d9,Vivek Kumar,Good,4,good,1,4
e750e362-4da7-41d6-a043-4788ae206ef5,Ashish pal Ji,very nice app very fast ticket booking app,5,nice app fast ticket booking app,6,32
70154728-e336-4b36-a8bc-c91ef0269e26,Vishal Kumar,tikat book nahi hota hai very bad,3,tikat book nahi hota hai bad,6,28
b101ba1c-cee5-46ba-b440-12337370f07f,Aalekh Arijit,good,5,good,1,4
85430187-fca7-412d-9d33-59fb21102666,Anuj Kumar,nice,5,nice,1,4
55e5635f-e336-474e-a274-08b8d624b75e,Ankit Mishra,improve website,3,improve website,2,15
6ea444d3-d538-4680-8fe8-0d08ff26e4f2,Zakir Sheikh,unable to do bookings lot of hurdles,1,unable booking lot hurdle,4,25
53e28b46-6d22-42a3-aeaa-7fa805627649,swapnil pathak,Unjustified and Non understanding errors...not even solution given for problems,2,unjustified non understanding errorsnot even solution given problem,8,67
eb8cc469-bcea-4cb4-be95-2eec7b13c706,Ajit Menon,Money Stuck in IRCTC Wallet !!! Please add features to your wallet so users can use the money for other uses like any other wallet app . Not sure why IRCTC has to do things differently always 🙃.,1,money stuck irctc wallet please add feature wallet user use money us like wallet app sure irctc thing differently always,20,120
77978de0-9d72-488e-9e65-664603e317d6,A Google user,bhai indian railway kya kar rahi hai 1 mounth pehle bhi tickit available nahi milti hai waiting leni padti hai mounth pehle agar wedding me jana ho to bhi tickit nahi milti hai agent log book kar lete hai aur other wesites tatkal quata ko hack lar leti hai koi action nahi hai,1,bhai indian railway kya kar rahi hai mounth pehle bhi tickit available nahi milti hai waiting leni padti hai mounth pehle agar wedding jana ho bhi tickit nahi milti hai agent log book kar lete hai aur wesites tatkal quata ko hack lar leti hai koi action nahi hai,49,262
